Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
151.0,63.0,268.0,812.0,636.0,43.0,1088.0,150.0,1374.0,150.0,14.0,17.0,34.0,712.0,671.0,159.0,574.0,557.0,74.0,6.0,342.0
147.0,59.0,260.0,794.0,620.0,41.0,1065.0,152.0,1322.0,141.0,11.0,19.0,33.0,705.0,635.0,155.0,549.0,532.0,68.0,7.0,337.0
150.0,58.0,257.0,765.0,630.0,43.0,1075.0,159.0,1285.0,137.0,11.0,20.0,31.0,675.0,585.0,152.0,534.0,540.0,70.0,7.0,331.0
141.0,61.0,248.0,694.0,618.0,41.0,1027.0,144.0,1293.0,126.0,11.0,20.0,24.0,638.0,555.0,145.0,507.0,504.0,68.0,7.0,309.0
132.0,57.0,236.0,679.0,579.0,38.0,981.0,136.0,1187.0,118.0,9.0,19.0,24.0,621.0,540.0,144.0,468.0,477.0,62.0,7.0,277.0
131.0,61.0,240.0,648.0,561.0,39.0,977.0,129.0,1135.0,118.0,8.0,17.0,25.0,588.0,523.0,141.0,459.0,469.0,61.0,5.0,274.0
115.0,54.0,229.0,642.0,526.0,35.0,925.0,120.0,1122.0,113.0,7.0,16.0,21.0,554.0,483.0,135.0,454.0,445.0,58.0,5.0,265.0
109.0,52.0,221.0,621.0,491.0,31.0,876.0,107.0,1057.0,109.0,5.0,16.0,24.0,528.0,456.0,123.0,441.0,407.0,57.0,6.0,244.0
99.0,49.0,205.0,617.0,482.0,29.0,815.0,107.0,1000.0,96.0,5.0,15.0,26.0,524.0,444.0,118.0,426.0,384.0,51.0,4.0,241.0
98.0,48.0,204.0,609.0,476.0,30.0,810.0,100.0,966.0,98.0,6.0,14.0,27.0,525.0,431.0,112.0,435.0,386.0,55.0,6.0,233.0
94.0,44.0,195.0,595.0,456.0,32.0,753.0,97.0,962.0,98.0,6.0,13.0,25.0,468.0,372.0,106.0,410.0,374.0,49.0,6.0,218.0
85.0,43.0,185.0,561.0,429.0,26.0,694.0,90.0,897.0,90.0,7.0,13.0,22.0,439.0,357.0,100.0,404.0,341.0,47.0,5.0,208.0
85.0,42.0,180.0,525.0,398.0,24.0,651.0,88.0,851.0,86.0,8.0,13.0,18.0,416.0,332.0,92.0,400.0,331.0,47.0,5.0,187.0
80.0,38.0,166.0,507.0,382.0,20.0,615.0,75.0,782.0,80.0,8.0,15.0,18.0,398.0,294.0,88.0,375.0,305.0,45.0,5.0,177.0
72.0,38.0,160.0,471.0,351.0,15.0,583.0,74.0,751.0,67.0,8.0,15.0,17.0,370.0,289.0,90.0,369.0,274.0,46.0,3.0,166.0
73.0,42.0,158.0,439.0,350.0,12.0,548.0,71.0,742.0,61.0,8.0,15.0,17.0,364.0,284.0,92.0,357.0,261.0,48.0,3.0,162.0
75.0,40.0,154.0,403.0,353.0,13.0,548.0,67.0,705.0,61.0,8.0,17.0,17.0,348.0,283.0,89.0,358.0,253.0,46.0,3.0,160.0
69.0,38.0,158.0,389.0,335.0,13.0,520.0,63.0,690.0,60.0,8.0,11.0,13.0,338.0,269.0,79.0,343.0,240.0,46.0,4.0,151.0
64.0,37.0,150.0,360.0,320.0,10.0,477.0,48.0,626.0,49.0,9.0,11.0,13.0,311.0,252.0,76.0,328.0,223.0,37.0,2.0,132.0
57.0,37.0,134.0,357.0,303.0,8.0,449.0,41.0,586.0,48.0,6.0,11.0,11.0,282.0,237.0,78.0,318.0,200.0,38.0,3.0,128.0
53.0,35.0,122.0,336.0,286.0,5.0,414.0,43.0,518.0,44.0,6.0,11.0,10.0,269.0,225.0,75.0,289.0,189.0,38.0,3.0,125.0
43.0,33.0,111.0,316.0,272.0,5.0,397.0,43.0,482.0,40.0,6.0,11.0,11.0,255.0,203.0,73.0,268.0,182.0,34.0,3.0,110.0
45.0,33.0,100.0,310.0,261.0,7.0,377.0,42.0,485.0,39.0,6.0,9.0,11.0,252.0,204.0,73.0,265.0,172.0,30.0,4.0,108.0
45.0,33.0,98.0,306.0,260.0,10.0,371.0,42.0,468.0,35.0,6.0,9.0,11.0,243.0,195.0,70.0,262.0,171.0,30.0,3.0,107.0
43.0,29.0,96.0,297.0,244.0,9.0,360.0,35.0,462.0,36.0,7.0,10.0,11.0,233.0,189.0,57.0,251.0,164.0,29.0,1.0,88.0
37.0,31.0,90.0,285.0,235.0,9.0,331.0,33.0,422.0,32.0,6.0,9.0,10.0,223.0,186.0,57.0,231.0,150.0,25.0,1.0,81.0
33.0,27.0,87.0,272.0,226.0,10.0,328.0,29.0,386.0,33.0,8.0,9.0,11.0,219.0,181.0,47.0,212.0,142.0,23.0,1.0,71.0
29.0,25.0,79.0,260.0,217.0,13.0,288.0,30.0,361.0,30.0,8.0,8.0,11.0,211.0,167.0,44.0,198.0,132.0,21.0,1.0,72.0
26.0,22.0,72.0,258.0,212.0,14.0,254.0,23.0,333.0,29.0,8.0,10.0,9.0,197.0,161.0,40.0,186.0,124.0,20.0,1.0,70.0
27.0,23.0,70.0,243.0,213.0,14.0,266.0,23.0,320.0,29.0,8.0,9.0,7.0,189.0,159.0,40.0,185.0,120.0,21.0,1.0,70.0
27.0,23.0,72.0,239.0,219.0,14.0,245.0,23.0,311.0,30.0,8.0,10.0,5.0,178.0,157.0,43.0,195.0,122.0,21.0,1.0,69.0
26.0,18.0,74.0,230.0,221.0,10.0,245.0,25.0,300.0,25.0,8.0,9.0,5.0,176.0,146.0,34.0,186.0,126.0,20.0,1.0,61.0
26.0,17.0,74.0,238.0,211.0,8.0,239.0,26.0,269.0,20.0,4.0,9.0,5.0,166.0,131.0,39.0,175.0,114.0,16.0,1.0,52.0
25.0,15.0,65.0,236.0,203.0,8.0,228.0,22.0,250.0,15.0,4.0,9.0,4.0,156.0,130.0,45.0,169.0,109.0,16.0,1.0,51.0
22.0,16.0,58.0,230.0,197.0,6.0,204.0,20.0,242.0,12.0,3.0,10.0,3.0,150.0,129.0,44.0,173.0,101.0,13.0,1.0,48.0
23.0,17.0,60.0,227.0,183.0,8.0,195.0,20.0,253.0,7.0,3.0,8.0,2.0,106.0,123.0,42.0,162.0,103.0,10.0,1.0,45.0
22.0,16.0,57.0,230.0,183.0,6.0,192.0,21.0,239.0,10.0,3.0,7.0,2.0,104.0,118.0,43.0,158.0,95.0,11.0,1.0,43.0
24.0,17.0,61.0,238.0,185.0,6.0,191.0,22.0,208.0,10.0,3.0,8.0,1.0,91.0,117.0,34.0,157.0,100.0,12.0,1.0,42.0
24.0,16.0,57.0,229.0,183.0,8.0,168.0,21.0,203.0,9.0,2.0,7.0,1.0,93.0,102.0,35.0,155.0,91.0,13.0,0.0,41.0
24.0,16.0,57.0,235.0,178.0,7.0,173.0,18.0,194.0,8.0,1.0,7.0,0.0,75.0,96.0,34.0,148.0,86.0,13.0,0.0,44.0
26.0,15.0,55.0,235.0,174.0,6.0,166.0,18.0,177.0,11.0,1.0,7.0,0.0,68.0,93.0,34.0,148.0,83.0,14.0,0.0,46.0
27.0,14.0,48.0,221.0,170.0,7.0,162.0,18.0,162.0,10.0,1.0,9.0,0.0,70.0,92.0,34.0,148.0,83.0,13.0,0.0,47.0
29.0,13.0,49.0,215.0,166.0,5.0,157.0,16.0,158.0,10.0,1.0,9.0,0.0,67.0,87.0,37.0,149.0,85.0,10.0,0.0,45.0
30.0,13.0,48.0,211.0,163.0,5.0,153.0,16.0,161.0,10.0,1.0,9.0,0.0,67.0,87.0,39.0,146.0,81.0,8.0,0.0,47.0
30.0,13.0,48.0,213.0,165.0,4.0,158.0,12.0,164.0,10.0,1.0,9.0,0.0,65.0,82.0,41.0,158.0,80.0,9.0,0.0,45.0
29.0,12.0,46.0,211.0,157.0,5.0,154.0,17.0,166.0,11.0,1.0,8.0,0.0,58.0,77.0,43.0,159.0,72.0,9.0,0.0,50.0
26.0,12.0,50.0,204.0,158.0,6.0,146.0,13.0,155.0,12.0,1.0,6.0,0.0,54.0,80.0,49.0,157.0,71.0,9.0,0.0,50.0
25.0,10.0,50.0,207.0,154.0,6.0,130.0,12.0,157.0,11.0,1.0,5.0,2.0,53.0,76.0,45.0,161.0,77.0,8.0,0.0,52.0
26.0,14.0,50.0,183.0,163.0,7.0,130.0,13.0,173.0,13.0,0.0,5.0,1.0,51.0,74.0,46.0,167.0,76.0,5.0,0.0,52.0
23.0,14.0,52.0,194.0,159.0,8.0,130.0,16.0,167.0,13.0,0.0,6.0,2.0,48.0,74.0,60.0,166.0,80.0,7.0,0.0,54.0
22.0,13.0,54.0,185.0,154.0,9.0,145.0,17.0,166.0,15.0,1.0,7.0,2.0,49.0,75.0,64.0,170.0,82.0,8.0,0.0,54.0
23.0,16.0,55.0,191.0,156.0,9.0,159.0,20.0,168.0,15.0,1.0,9.0,2.0,57.0,76.0,61.0,176.0,90.0,9.0,0.0,57.0
21.0,16.0,51.0,197.0,152.0,9.0,161.0,19.0,167.0,14.0,1.0,7.0,2.0,60.0,85.0,61.0,177.0,85.0,10.0,0.0,64.0
19.0,19.0,51.0,188.0,154.0,8.0,179.0,21.0,160.0,15.0,1.0,5.0,3.0,53.0,82.0,51.0,185.0,91.0,10.0,0.0,59.0
19.0,19.0,50.0,196.0,151.0,8.0,179.0,20.0,163.0,19.0,1.0,4.0,4.0,55.0,86.0,64.0,180.0,90.0,12.0,0.0,72.0
20.0,22.0,53.0,200.0,153.0,9.0,213.0,24.0,169.0,17.0,1.0,2.0,3.0,50.0,89.0,57.0,193.0,98.0,14.0,0.0,72.0
23.0,16.0,56.0,188.0,159.0,9.0,228.0,26.0,179.0,18.0,1.0,2.0,6.0,57.0,90.0,61.0,209.0,99.0,11.0,0.0,74.0
24.0,13.0,54.0,191.0,159.0,11.0,243.0,37.0,177.0,18.0,1.0,3.0,5.0,61.0,87.0,63.0,221.0,112.0,13.0,1.0,76.0
25.0,15.0,56.0,200.0,169.0,10.0,274.0,44.0,179.0,19.0,1.0,10.0,7.0,71.0,83.0,74.0,244.0,119.0,13.0,1.0,80.0
24.0,13.0,59.0,198.0,171.0,12.0,289.0,41.0,209.0,16.0,1.0,10.0,6.0,70.0,88.0,79.0,264.0,128.0,14.0,1.0,107.0
26.0,12.0,63.0,197.0,182.0,11.0,298.0,43.0,223.0,21.0,1.0,11.0,6.0,71.0,84.0,78.0,289.0,121.0,15.0,1.0,115.0
23.0,14.0,61.0,194.0,196.0,12.0,312.0,39.0,236.0,25.0,1.0,10.0,6.0,80.0,84.0,72.0,296.0,125.0,17.0,1.0,120.0
22.0,15.0,68.0,201.0,211.0,17.0,334.0,42.0,237.0,26.0,1.0,10.0,6.0,77.0,90.0,81.0,298.0,141.0,16.0,1.0,119.0
23.0,17.0,70.0,208.0,223.0,17.0,332.0,42.0,231.0,27.0,1.0,8.0,8.0,75.0,89.0,88.0,306.0,154.0,19.0,2.0,125.0
34.0,17.0,72.0,230.0,240.0,19.0,343.0,43.0,235.0,31.0,1.0,8.0,9.0,87.0,84.0,91.0,328.0,167.0,20.0,2.0,123.0
39.0,20.0,76.0,235.0,261.0,22.0,369.0,44.0,242.0,35.0,1.0,10.0,10.0,87.0,92.0,96.0,354.0,179.0,21.0,2.0,124.0
43.0,20.0,76.0,234.0,269.0,26.0,407.0,45.0,269.0,38.0,2.0,10.0,9.0,87.0,94.0,99.0,370.0,193.0,19.0,3.0,141.0
40.0,20.0,79.0,251.0,278.0,25.0,430.0,47.0,279.0,42.0,2.0,10.0,9.0,91.0,96.0,106.0,387.0,198.0,22.0,4.0,153.0
39.0,20.0,80.0,259.0,291.0,23.0,445.0,53.0,285.0,50.0,3.0,10.0,11.0,95.0,108.0,106.0,402.0,223.0,20.0,4.0,150.0
42.0,22.0,81.0,271.0,285.0,23.0,451.0,55.0,283.0,51.0,3.0,10.0,12.0,85.0,109.0,115.0,417.0,229.0,19.0,3.0,160.0
43.0,23.0,78.0,268.0,302.0,22.0,435.0,59.0,294.0,49.0,3.0,9.0,18.0,90.0,114.0,128.0,441.0,249.0,25.0,3.0,168.0
44.0,24.0,88.0,263.0,316.0,25.0,452.0,63.0,311.0,51.0,3.0,10.0,16.0,94.0,111.0,131.0,472.0,258.0,26.0,3.0,169.0
50.0,25.0,91.0,278.0,337.0,27.0,500.0,66.0,312.0,55.0,5.0,11.0,16.0,106.0,123.0,131.0,494.0,283.0,30.0,3.0,166.0
54.0,25.0,93.0,286.0,344.0,30.0,504.0,68.0,318.0,53.0,5.0,13.0,14.0,109.0,133.0,141.0,498.0,292.0,31.0,3.0,188.0
49.0,24.0,104.0,299.0,354.0,31.0,528.0,65.0,329.0,48.0,5.0,13.0,14.0,115.0,145.0,141.0,518.0,289.0,31.0,5.0,178.0
52.0,26.0,103.0,306.0,351.0,32.0,532.0,70.0,329.0,43.0,6.0,14.0,16.0,119.0,148.0,151.0,532.0,291.0,31.0,5.0,170.0
51.0,28.0,109.0,319.0,357.0,29.0,534.0,78.0,332.0,38.0,7.0,17.0,16.0,124.0,146.0,151.0,564.0,295.0,34.0,5.0,168.0
55.0,32.0,111.0,333.0,354.0,33.0,521.0,78.0,353.0,40.0,9.0,13.0,17.0,117.0,149.0,152.0,596.0,301.0,34.0,4.0,171.0
61.0,34.0,110.0,328.0,361.0,35.0,523.0,83.0,350.0,45.0,9.0,19.0,20.0,124.0,150.0,155.0,606.0,320.0,35.0,4.0,174.0
66.0,36.0,116.0,332.0,384.0,37.0,563.0,85.0,351.0,45.0,7.0,18.0,22.0,138.0,159.0,162.0,654.0,334.0,38.0,4.0,187.0
67.0,37.0,121.0,345.0,405.0,33.0,571.0,87.0,359.0,47.0,8.0,18.0,23.0,144.0,160.0,176.0,684.0,347.0,49.0,4.0,210.0
68.0,34.0,129.0,356.0,416.0,39.0,588.0,84.0,358.0,53.0,6.0,19.0,25.0,150.0,163.0,183.0,701.0,354.0,46.0,4.0,225.0
71.0,37.0,136.0,363.0,423.0,36.0,591.0,87.0,351.0,54.0,8.0,20.0,23.0,153.0,168.0,195.0,724.0,360.0,53.0,4.0,230.0
74.0,39.0,133.0,370.0,417.0,37.0,595.0,92.0,355.0,58.0,8.0,18.0,25.0,141.0,178.0,198.0,746.0,371.0,56.0,3.0,233.0
71.0,40.0,134.0,366.0,422.0,39.0,596.0,89.0,360.0,58.0,7.0,18.0,24.0,145.0,187.0,210.0,761.0,374.0,57.0,4.0,237.0
73.0,38.0,130.0,359.0,434.0,41.0,575.0,89.0,352.0,55.0,6.0,20.0,26.0,152.0,197.0,214.0,788.0,392.0,58.0,5.0,235.0
78.0,39.0,131.0,384.0,454.0,45.0,605.0,95.0,363.0,57.0,7.0,23.0,27.0,155.0,208.0,219.0,817.0,407.0,60.0,5.0,234.0
81.0,42.0,135.0,386.0,465.0,42.0,592.0,95.0,374.0,66.0,9.0,21.0,30.0,151.0,232.0,246.0,842.0,426.0,62.0,4.0,239.0
86.0,41.0,139.0,364.0,465.0,39.0,582.0,86.0,383.0,78.0,9.0,22.0,28.0,148.0,242.0,249.0,853.0,419.0,62.0,3.0,224.0
91.0,39.0,146.0,382.0,458.0,40.0,575.0,82.0,381.0,77.0,8.0,21.0,25.0,152.0,252.0,253.0,855.0,440.0,62.0,3.0,220.0
87.0,42.0,157.0,371.0,471.0,51.0,558.0,86.0,377.0,81.0,8.0,22.0,28.0,156.0,257.0,257.0,881.0,447.0,59.0,2.0,227.0
89.0,45.0,165.0,372.0,449.0,51.0,528.0,89.0,373.0,85.0,8.0,24.0,24.0,159.0,260.0,260.0,902.0,460.0,52.0,2.0,225.0
87.0,47.0,169.0,377.0,459.0,57.0,513.0,86.0,377.0,82.0,8.0,23.0,25.0,159.0,266.0,258.0,914.0,472.0,58.0,0.0,221.0
95.0,48.0,174.0,384.0,469.0,62.0,548.0,87.0,389.0,81.0,9.0,26.0,26.0,169.0,275.0,254.0,947.0,478.0,57.0,0.0,234.0
96.0,49.0,176.0,402.0,453.0,62.0,534.0,87.0,398.0,79.0,8.0,24.0,25.0,167.0,253.0,267.0,941.0,473.0,54.0,0.0,248.0
93.0,46.0,178.0,395.0,438.0,65.0,519.0,84.0,405.0,87.0,9.0,27.0,20.0,180.0,254.0,254.0,950.0,466.0,51.0,0.0,250.0
91.0,44.0,186.0,389.0,436.0,65.0,516.0,82.0,398.0,87.0,9.0,25.0,18.0,178.0,256.0,251.0,967.0,461.0,51.0,0.0,250.0
92.0,47.0,185.0,372.0,444.0,66.0,513.0,80.0,403.0,79.0,11.0,24.0,19.0,179.0,248.0,251.0,957.0,456.0,51.0,0.0,243.0
89.0,43.0,190.0,399.0,445.0,63.0,513.0,78.0,409.0,80.0,12.0,29.0,18.0,182.0,250.0,258.0,965.0,459.0,53.0,0.0,238.0
88.0,48.0,189.0,400.0,442.0,58.0,512.0,80.0,423.0,82.0,13.0,33.0,18.0,186.0,246.0,258.0,965.0,450.0,55.0,0.0,242.0
87.0,50.0,191.0,379.0,459.0,63.0,533.0,83.0,431.0,78.0,13.0,31.0,17.0,207.0,250.0,263.0,975.0,452.0,57.0,1.0,252.0
89.0,53.0,194.0,380.0,455.0,62.0,544.0,81.0,438.0,79.0,13.0,31.0,18.0,201.0,244.0,262.0,966.0,447.0,57.0,1.0,255.0
86.0,49.0,195.0,376.0,448.0,63.0,530.0,77.0,441.0,80.0,13.0,29.0,19.0,199.0,239.0,254.0,939.0,448.0,59.0,1.0,254.0
83.0,53.0,184.0,372.0,447.0,59.0,521.0,93.0,453.0,81.0,13.0,27.0,22.0,202.0,230.0,252.0,926.0,448.0,56.0,1.0,265.0
83.0,50.0,181.0,367.0,443.0,59.0,514.0,92.0,450.0,83.0,9.0,32.0,20.0,212.0,209.0,245.0,901.0,442.0,58.0,2.0,260.0
78.0,53.0,178.0,363.0,433.0,55.0,504.0,91.0,461.0,82.0,11.0,32.0,20.0,205.0,202.0,244.0,907.0,434.0,58.0,2.0,251.0
77.0,52.0,177.0,363.0,443.0,54.0,504.0,94.0,472.0,83.0,11.0,30.0,17.0,215.0,203.0,233.0,892.0,429.0,53.0,2.0,268.0
82.0,53.0,181.0,357.0,465.0,55.0,516.0,99.0,478.0,84.0,11.0,28.0,21.0,219.0,213.0,237.0,895.0,436.0,56.0,2.0,275.0
80.0,50.0,186.0,360.0,471.0,54.0,510.0,101.0,496.0,82.0,11.0,29.0,20.0,224.0,203.0,224.0,871.0,420.0,53.0,2.0,272.0
80.0,50.0,193.0,354.0,494.0,56.0,498.0,95.0,494.0,83.0,9.0,33.0,21.0,220.0,205.0,218.0,830.0,406.0,48.0,3.0,278.0
77.0,50.0,191.0,354.0,471.0,57.0,489.0,89.0,494.0,81.0,9.0,26.0,20.0,218.0,204.0,207.0,796.0,398.0,49.0,2.0,267.0
79.0,49.0,184.0,349.0,452.0,56.0,490.0,88.0,486.0,84.0,8.0,22.0,17.0,229.0,195.0,206.0,795.0,402.0,50.0,2.0,271.0
82.0,53.0,181.0,343.0,448.0,51.0,487.0,91.0,495.0,81.0,7.0,29.0,15.0,219.0,206.0,206.0,766.0,395.0,51.0,2.0,269.0
84.0,53.0,183.0,331.0,454.0,56.0,484.0,89.0,487.0,79.0,7.0,30.0,16.0,224.0,206.0,209.0,758.0,385.0,52.0,3.0,269.0
87.0,55.0,189.0,324.0,459.0,59.0,498.0,82.0,498.0,77.0,7.0,31.0,18.0,229.0,214.0,206.0,756.0,387.0,51.0,3.0,275.0
88.0,59.0,191.0,305.0,459.0,62.0,487.0,81.0,499.0,78.0,7.0,28.0,17.0,220.0,218.0,195.0,736.0,389.0,50.0,2.0,282.0
82.0,57.0,186.0,306.0,463.0,59.0,472.0,78.0,480.0,79.0,6.0,30.0,18.0,208.0,201.0,190.0,696.0,372.0,48.0,3.0,275.0
71.0,53.0,182.0,296.0,436.0,57.0,456.0,78.0,473.0,80.0,6.0,30.0,21.0,199.0,198.0,188.0,656.0,357.0,48.0,2.0,268.0
68.0,51.0,171.0,286.0,437.0,56.0,446.0,70.0,474.0,81.0,5.0,28.0,22.0,204.0,187.0,176.0,623.0,348.0,45.0,2.0,262.0
62.0,43.0,172.0,281.0,431.0,54.0,451.0,67.0,459.0,79.0,5.0,32.0,22.0,216.0,190.0,166.0,608.0,337.0,45.0,3.0,255.0
63.0,42.0,169.0,277.0,434.0,49.0,450.0,64.0,440.0,76.0,5.0,31.0,21.0,222.0,185.0,163.0,607.0,321.0,46.0,3.0,250.0
67.0,51.0,172.0,277.0,437.0,49.0,452.0,62.0,451.0,76.0,4.0,33.0,22.0,233.0,182.0,158.0,615.0,334.0,43.0,3.0,254.0
66.0,41.0,179.0,267.0,433.0,48.0,445.0,61.0,449.0,74.0,3.0,34.0,24.0,216.0,171.0,154.0,596.0,324.0,41.0,3.0,248.0
63.0,39.0,170.0,260.0,432.0,51.0,449.0,59.0,442.0,75.0,3.0,34.0,23.0,205.0,163.0,148.0,572.0,292.0,46.0,2.0,239.0
60.0,37.0,162.0,245.0,420.0,49.0,441.0,57.0,437.0,75.0,2.0,32.0,23.0,205.0,160.0,137.0,545.0,271.0,45.0,2.0,233.0
56.0,38.0,156.0,233.0,416.0,46.0,437.0,53.0,426.0,70.0,2.0,33.0,20.0,209.0,157.0,132.0,524.0,265.0,50.0,2.0,222.0
57.0,36.0,157.0,228.0,416.0,47.0,416.0,59.0,423.0,65.0,2.0,33.0,19.0,208.0,158.0,126.0,505.0,263.0,50.0,3.0,218.0
58.0,34.0,147.0,221.0,417.0,46.0,410.0,60.0,416.0,58.0,3.0,33.0,20.0,212.0,158.0,122.0,474.0,264.0,52.0,3.0,214.0
59.0,33.0,146.0,226.0,427.0,47.0,422.0,57.0,403.0,59.0,3.0,37.0,21.0,214.0,166.0,127.0,486.0,269.0,50.0,3.0,214.0
55.0,29.0,143.0,224.0,411.0,46.0,425.0,61.0,417.0,61.0,3.0,33.0,21.0,206.0,168.0,125.0,458.0,268.0,50.0,2.0,195.0
56.0,30.0,134.0,215.0,384.0,46.0,423.0,56.0,414.0,55.0,3.0,32.0,20.0,187.0,168.0,123.0,438.0,263.0,50.0,2.0,188.0
53.0,30.0,128.0,220.0,386.0,42.0,415.0,55.0,412.0,51.0,3.0,32.0,21.0,181.0,165.0,115.0,415.0,255.0,51.0,2.0,195.0
51.0,28.0,124.0,208.0,366.0,44.0,401.0,56.0,394.0,51.0,3.0,29.0,19.0,173.0,155.0,117.0,405.0,252.0,54.0,2.0,193.0
51.0,26.0,116.0,201.0,350.0,50.0,400.0,59.0,396.0,55.0,3.0,31.0,16.0,178.0,156.0,96.0,390.0,250.0,50.0,2.0,183.0
55.0,25.0,118.0,191.0,359.0,52.0,390.0,59.0,387.0,56.0,3.0,31.0,16.0,181.0,154.0,89.0,378.0,241.0,46.0,2.0,182.0
55.0,24.0,117.0,192.0,368.0,53.0,412.0,55.0,380.0,56.0,3.0,31.0,18.0,198.0,155.0,90.0,387.0,245.0,45.0,2.0,176.0
53.0,26.0,112.0,195.0,380.0,56.0,392.0,50.0,389.0,56.0,3.0,29.0,19.0,202.0,155.0,88.0,379.0,232.0,44.0,1.0,174.0
52.0,25.0,103.0,191.0,360.0,48.0,373.0,56.0,374.0,55.0,4.0,27.0,18.0,192.0,155.0,87.0,355.0,227.0,38.0,2.0,177.0
54.0,26.0,103.0,189.0,355.0,48.0,355.0,57.0,354.0,54.0,3.0,30.0,20.0,195.0,150.0,89.0,332.0,209.0,35.0,3.0,177.0
53.0,24.0,106.0,205.0,345.0,48.0,344.0,62.0,353.0,54.0,2.0,30.0,21.0,197.0,151.0,85.0,302.0,216.0,38.0,3.0,163.0
55.0,22.0,104.0,188.0,326.0,44.0,348.0,59.0,342.0,54.0,3.0,30.0,19.0,199.0,152.0,63.0,293.0,215.0,37.0,4.0,166.0
58.0,24.0,96.0,196.0,328.0,46.0,356.0,61.0,341.0,55.0,3.0,28.0,18.0,197.0,152.0,61.0,288.0,219.0,40.0,4.0,164.0
61.0,22.0,98.0,202.0,334.0,50.0,366.0,61.0,340.0,54.0,3.0,33.0,18.0,195.0,147.0,61.0,297.0,233.0,41.0,4.0,166.0
60.0,22.0,90.0,197.0,332.0,53.0,356.0,61.0,336.0,54.0,4.0,32.0,17.0,203.0,147.0,60.0,303.0,231.0,37.0,2.0,181.0
56.0,22.0,91.0,204.0,327.0,56.0,362.0,61.0,335.0,56.0,4.0,37.0,14.0,208.0,148.0,70.0,312.0,233.0,35.0,2.0,186.0
53.0,24.0,85.0,211.0,314.0,60.0,363.0,61.0,329.0,54.0,5.0,36.0,12.0,198.0,151.0,70.0,314.0,232.0,39.0,3.0,181.0
51.0,23.0,85.0,207.0,317.0,57.0,361.0,67.0,325.0,55.0,5.0,41.0,9.0,195.0,143.0,68.0,308.0,235.0,40.0,3.0,191.0
57.0,23.0,83.0,196.0,308.0,58.0,372.0,68.0,330.0,56.0,6.0,44.0,6.0,197.0,145.0,60.0,310.0,241.0,39.0,6.0,188.0
62.0,21.0,85.0,192.0,315.0,61.0,385.0,69.0,324.0,55.0,6.0,43.0,8.0,205.0,143.0,52.0,309.0,248.0,39.0,6.0,186.0
66.0,21.0,86.0,200.0,319.0,62.0,407.0,72.0,328.0,58.0,7.0,50.0,12.0,206.0,150.0,51.0,329.0,259.0,41.0,6.0,187.0
62.0,21.0,90.0,210.0,318.0,59.0,405.0,73.0,350.0,55.0,6.0,52.0,13.0,201.0,147.0,52.0,322.0,258.0,41.0,6.0,204.0
62.0,21.0,93.0,219.0,315.0,66.0,409.0,71.0,360.0,59.0,6.0,47.0,13.0,201.0,146.0,49.0,318.0,260.0,38.0,7.0,196.0
63.0,20.0,96.0,234.0,314.0,69.0,404.0,68.0,345.0,61.0,7.0,49.0,12.0,199.0,150.0,46.0,324.0,251.0,42.0,6.0,196.0
74.0,22.0,99.0,249.0,314.0,74.0,418.0,67.0,343.0,65.0,7.0,49.0,13.0,196.0,149.0,47.0,321.0,258.0,41.0,5.0,196.0
68.0,22.0,102.0,268.0,322.0,75.0,425.0,72.0,346.0,69.0,7.0,50.0,18.0,192.0,146.0,44.0,318.0,269.0,41.0,4.0,195.0
65.0,22.0,103.0,260.0,335.0,82.0,440.0,77.0,339.0,72.0,7.0,49.0,19.0,197.0,146.0,47.0,321.0,270.0,43.0,5.0,197.0
64.0,24.0,107.0,278.0,339.0,93.0,464.0,85.0,333.0,72.0,7.0,53.0,24.0,209.0,156.0,50.0,336.0,283.0,44.0,5.0,201.0
70.0,26.0,107.0,291.0,349.0,96.0,491.0,89.0,341.0,80.0,7.0,60.0,28.0,225.0,161.0,49.0,345.0,299.0,48.0,5.0,210.0
73.0,25.0,106.0,285.0,345.0,105.0,496.0,85.0,366.0,81.0,6.0,62.0,27.0,236.0,158.0,47.0,345.0,297.0,47.0,4.0,214.0
75.0,25.0,107.0,280.0,335.0,114.0,505.0,88.0,379.0,81.0,6.0,61.0,27.0,227.0,163.0,44.0,339.0,300.0,46.0,3.0,223.0
73.0,26.0,115.0,280.0,342.0,124.0,534.0,91.0,384.0,82.0,7.0,62.0,26.0,227.0,163.0,51.0,350.0,298.0,49.0,3.0,232.0
77.0,28.0,120.0,285.0,354.0,127.0,539.0,91.0,379.0,85.0,6.0,58.0,24.0,219.0,161.0,51.0,367.0,301.0,50.0,9.0,234.0
75.0,29.0,122.0,284.0,365.0,132.0,541.0,97.0,385.0,88.0,6.0,60.0,22.0,225.0,166.0,52.0,362.0,298.0,48.0,9.0,247.0
80.0,25.0,122.0,292.0,379.0,142.0,571.0,107.0,394.0,94.0,7.0,69.0,23.0,249.0,171.0,55.0,379.0,305.0,46.0,7.0,260.0
